"id","title","content","pub_date","source_url","category"
252,"Michelle Yeoh set to return in new 'Star Trek' movie","Live long and prosper, Michelle Yeoh.","2023-04-18 19:11:23","https://www.cnn.com/2023/04/18/entertainment/michelle-yeoh-star-trek-section-31/index.html",NULL
253,"Recap: 'Succession' finds dark humor in the aftershocks","After the shock came the aftershocks, the power vacuum, and perhaps most significantly and impressively, the laughs, as ""Succession"" pivoted to face life after Logan Roy, in an episode that finally put the HBO show's title into full flower.","2023-04-17 02:28:12","https://www.cnn.com/2023/04/16/entertainment/succession-season-4-episode-4-recap/index.html",NULL
254,"'Yellowjackets' leans hard into '90s music nostalgia, and we're here for it","Of the many dark gifts Showtime's eerie hit series ""Yellowjackets"" serves up for us, the juiciest this season is by far the music.","2023-05-01 23:02:04","https://www.cnn.com/2023/04/14/entertainment/yellowjackets-90s-music/index.html",NULL
255,"Jeremy Renner revisits 'the amazing group of people' who helped him recover from his accident","Jeremy Renner is continuing his recovery after his devastating snowplow accident in January, and recognizing those who've helped him along the way.","2023-04-16 19:04:10","https://www.cnn.com/2023/04/16/entertainment/jeremy-renner-update/index.html",NULL
256,"Review: 'Barry' takes a whack at its farewell season","""Barry"" has taken chances from the very beginning, which is certainly true of a fourth and final season that picks up where the third left off, with its hitman-turned-wannabe actor getting arrested. That paves the way for an even darker season that accentuates the show's ensemble aspect while leaning a little too heavily on blurring lines with flights of fancy.","2023-04-14 12:33:08","https://www.cnn.com/2023/04/14/entertainment/barry-season-4-review/index.html",NULL
418,"The beloved Dyson Supersonic hair dryer is at its lowest price ever","",NULL,"https://www.cnn.com/cnn-underscored/deals/dyson-supersonic-sale-2023-04-17?iid=CNNUnderscoredHPcontainer?iid=CNNUnderscoredHPcontainer",NULL
257,"How much a 30-second Super Bowl ad costs this year","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5b20657676434be1b669f2ec379f0eec.jpg"" /><p>At least 110 million people are expected to tune in to next weekend’s Super Bowl 2024, taking place Sunday (Feb. 11) in Las Vegas. Last year’s game was the most watched telecast in US history at <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.cnn.com/2023/05/03/sport/super-bowl-lvii-most-watched-us-telecast-ever-spt-intl/index.html"" rel=""noopener noreferrer"" target=""_blank"">115.1 million viewers</a>, over a third of the US population.</p><p><a href=""https://qz.com/super-bowl-2024-ads-cost-1851221967"">Read more...</a></p>","2024-02-04 10:00:00","https://qz.com/super-bowl-2024-ads-cost-1851221967",NULL
258,"AI startups are resurrecting San Francisco's commercial real estate","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a12043f824af3c8eb5df3e5154178771.jpg"" /><p>It’s no secret that like the rest of the country, San Francisco’s commercial real estate has been struggling. Vacancy rates increased as companies fled the Bay Area since the pandemic, and workers have been less likely than those in other cities <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/new-york-san-francisco-return-to-office-1851201948"" rel=""noopener noreferrer"" target=""_blank"">to be back in the office</a>.<br /></p><p><a href=""https://qz.com/ai-san-francisco-commercial-real-estate-boom-1851222088"">Read more...</a></p>","2024-02-04 10:00:00","https://qz.com/ai-san-francisco-commercial-real-estate-boom-1851222088",NULL
259,"The most expensive luxury homes and the wealthy Americans who own them","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/723c5aa9e8d1ad5ebaf66e99b0988bfe.jpg"" /><p>While record-high mortgage rates spooked potential buyers from purchasing homes last year, they haven’t raised fears in the mega-wealthy. More rich people are <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/americans-buying-houses-cash-redfin-1851216043"" rel=""noopener noreferrer"" target=""_blank"">buying luxury homes in cash</a>, and sales of homes over $100 million have <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.wsj.com/real-estate/luxury-homes/100-million-dollar-homes-8ee49b5e?mod=real-estate_lead_pos1"" rel=""noopener noreferrer"" target=""_blank"">risen substantially</a>.</p><p><a href=""https://qz.com/beyonce-jeff-bezos-most-expensive-luxury-homes-1851221618"">Read more...</a></p>","2024-02-03 10:00:00","https://qz.com/beyonce-jeff-bezos-most-expensive-luxury-homes-1851221618",NULL
260,"An Apple tease, Microsoft's cloud soars, Nvidia's big threat, and Taylor Swift deepfakes: The week in AI news","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7b075fe4d4f83cbc237fa3070953ca96.jpg"" /><p>It was another busy week in artificial intelligence news, from word of a coming Apple announcement to Taylor Swift AI deepfakes taking over the internet.</p><p><a href=""https://qz.com/ai-news-apple-microsoft-nvidia-meta-openai-taylor-swift-1851221482"">Read more...</a></p>","2024-02-03 10:00:00","https://qz.com/ai-news-apple-microsoft-nvidia-meta-openai-taylor-swift-1851221482",NULL
261,"Weekend Tech Innovation Roundup February 03, 2024","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/43416d1b902084290ca9993c6ffda79f.jpg"" /><p>You want your lawyer to be on your side. The more passionate they are, the better. If they’re so passionate they can’t control their emotions, though, you might be in trouble. That’s exactly what happened to Elon Musk in a recent court case. Todd Maron, former General Counsel for Tesla and the billionaire’s former…</p><p><a href=""https://qz.com/weekend-tech-innovation-roundup-february-03-2024-1851220703"">Read more...</a></p>","2024-02-03 09:00:00","https://qz.com/weekend-tech-innovation-roundup-february-03-2024-1851220703",NULL
262,"Weekend Money Markets Roundup February 03, 2024","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/f2d5e63b56bc5e5abb12036f3749a042.jpg"" /><p>[<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/elon-musk-bernard-arnault-worlds-richest-person-1851207288"" rel=""noopener noreferrer"" target=""_blank"">Update: Elon Musk and Bernard Arnault keep taking turns as the world’s richest person</a>]</p><p><a href=""https://qz.com/weekend-money-markets-roundup-february-03-2024-1851220702"">Read more...</a></p>","2024-02-03 09:00:00","https://qz.com/weekend-money-markets-roundup-february-03-2024-1851220702",NULL
263,"Weekend Business News Roundup February 03, 2024","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/dbbb6c4a23d4839c9f4f38606c7bb30c.jpg"" /><p>Brenda Chunga, known online as “Bitcoin Beautee,” was the American face of an Australian Ponzi scheme called HyperFund.<br /></p><p><a href=""https://qz.com/weekend-business-news-roundup-february-03-2024-1851220701"">Read more...</a></p>","2024-02-03 09:00:00","https://qz.com/weekend-business-news-roundup-february-03-2024-1851220701",NULL
264,"Forget lowering interest rates and maybe raise them, Dallas Fed president says","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2ea46d939cca0ad9862d0e7c789ba2b8.jpg"" /><p>For all the chatter and mysticism that surrounds the Federal Reserve and its immense power over the US economy, it really only has two tools to help guide the interest rates to where they need to be. </p><p><a href=""https://qz.com/dallas-fed-president-floats-raising-interest-rates-1851222041"">Read more...</a></p>","2024-02-03 00:06:11","https://qz.com/dallas-fed-president-floats-raising-interest-rates-1851222041",NULL
265,"ExxonMobil's CEO doesn't care about his growth plans annoying Saudi Arabia","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/f4318acaab560adebc4b7b819fc66449.jpg"" /><p>ExxonMobil’s earnings <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/exxon-overcomes-hefty-charge-and-falling-crude-prices-i-1851219569"" rel=""noopener noreferrer"" target=""_blank"">came in better than expected </a>on Friday (Feb. 2). Quarterly profits were a healthy $7.6 billion, although revenues of $84.3 billion missed forecasts. But the world’s largest oil company not run by the Saudi Arabian or Chinese governments is always looking to get bigger.</p><p><a href=""https://qz.com/exxonmobils-ceo-lays-out-plans-to-ramp-up-production-e-1851221353"">Read more...</a></p>","2024-02-03 00:04:42","https://qz.com/exxonmobils-ceo-lays-out-plans-to-ramp-up-production-e-1851221353",NULL
266,"Big tech companies had big layoffs. Then they saw big profits","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2ac1445407248c8a88ee7008cb4e878b.jpg"" /><p>In the last year, tech giants made massive cuts to their workforce, which didn’t just please investors — they led to sky-high profits. Meta, for instance, saw its net income soar 201%  in the last three months of 2023, from $4.65 billion to $14.02 billion.</p><p><a href=""https://qz.com/big-tech-companies-had-big-layoffs-then-they-saw-big-p-1851221293"">Read more...</a></p>","2024-02-02 21:36:44","https://qz.com/big-tech-companies-had-big-layoffs-then-they-saw-big-p-1851221293",NULL
419,"Everything you need to know about Way Day 2023, Wayfair's biggest sale of the year","",NULL,"https://www.cnn.com/cnn-underscored/deals/wayfair-way-day-2023-04-17?iid=CNNUnderscoredHPcontainer",NULL
420,"The 10 best Amazon deals to shop this week","",NULL,"https://www.cnn.com/cnn-underscored/deals/best-amazon-deals-2023-04-12?iid=CNNUnderscoredHPcontainer",NULL
267,"HGTV's Tarek El Moussa on how to flip houses for a profit | Your Wallet","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/cae032a3510b11aaef753cfd8a00e6cd.jpg"" /><p><a href=""https://qz.com/hgtvs-tarek-el-moussa-on-how-to-flip-houses-for-a-profi-1851221775"">Read more...</a></p>","2024-02-02 20:53:36","https://qz.com/hgtvs-tarek-el-moussa-on-how-to-flip-houses-for-a-profi-1851221775",NULL
268,"Joe Rogan has a new Spotify deal. What that means for podcasting","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/0a6ea2c26472bd8db1224c8ec81747db.jpg"" /><p>Joe Rogan has secured a new multiyear deal with streaming giant Spotify. The new agreement would allow the popular “The Joe Rogan Experience” podcast to be distributed across various platforms including YouTube, Amazon, and Apple. This a change from the previous deal’s terms, which made the show exclusive to the music…</p><p><a href=""https://qz.com/joe-rogan-spotify-new-deal-million-deal-2024-1851221574"">Read more...</a></p>","2024-02-02 20:33:00","https://qz.com/joe-rogan-spotify-new-deal-million-deal-2024-1851221574",NULL
269,"Tesla's bumpy start to 2024 includes recalls, a factory halted—and a huge loss in market cap","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/48138259cc6659d51eab3913b105a96a.jpg"" /><p>Tesla’s 2024 has kicked off with a bumpy start. In less than two months, the EV-giant has had to issue recalls for millions cars, halted production at a factory, and was dealt a major legal blow.<br /></p><p><a href=""https://qz.com/tesla-recalls-market-cap-elon-musk-pay-1851220370"">Read more...</a></p>","2024-02-02 17:47:39","https://qz.com/tesla-recalls-market-cap-elon-musk-pay-1851220370",NULL
270,"2 words in an excellent jobs report show how long the labor market has been strong","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b6251093485eb7c8accc62fd87894bf8.jpg"" /><p>It’s Jobs Friday again and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.bls.gov/news.release/empsit.nr0.htm"" rel=""noopener noreferrer"" target=""_blank"">it’s another banger</a> from the US Bureau of Labor Statistics: <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/us-employers-added-a-surprisingly-strong-353-000-jobs-i-1851219691"" rel=""noopener noreferrer"" target=""_blank"">353,000 people added to payrolls</a>, the unemployment rate remains at a super-low 3.7%, and wages are up a sizzling 4.5%. </p><p><a href=""https://qz.com/two-words-in-the-excellent-jobs-report-show-how-long-th-1851220318"">Read more...</a></p>","2024-02-02 17:05:16","https://qz.com/two-words-in-the-excellent-jobs-report-show-how-long-th-1851220318",NULL
271,"Apple is teasing an AI announcement ""later this year""","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ce8c7c0ac849aaaf29475674447546cb.jpg"" /><p>We are one step closer to knowing what Apple is developing on the generative AI front.<br /></p><p><a href=""https://qz.com/apple-teases-ai-announcement-for-later-this-year-1851220282"">Read more...</a></p>","2024-02-02 16:46:25","https://qz.com/apple-teases-ai-announcement-for-later-this-year-1851220282",NULL
272,"The CEOs of Amazon, Apple, GM and more on the economy and AI","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d9ad540ed0271d797a8af26a344f7d0e.jpg"" /><p>This week was a huge one for quarterly financial results from some of the biggest companies in the US. In fact, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.forbes.com/sites/dereksaul/2024/01/22/earnings-season-is-here-why-jpmorgan-says-it-may-not-be-a-cheerful-one/"" rel=""noopener noreferrer"" target=""_blank"">one-third of the entire S&amp;P 500</a> reported earnings this week.</p><p><a href=""https://qz.com/amazon-apple-microsoft-google-facebook-gm-economy-ai-1851218958"">Read more...</a></p>","2024-02-02 15:07:00","https://qz.com/amazon-apple-microsoft-google-facebook-gm-economy-ai-1851218958",NULL
273,"AI powers Microsoft, Amazon's record-breaking sales, and Apple beats the Street: The week in tech earnings","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/21067d4574d1b7b49d3034fbdc0e06e8.jpg"" /><p> It was a busy week in tech earnings to close out a January in which <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/tesla-stock-down-magnificent-seven-microsoft-apple-1851194022"" rel=""noopener noreferrer"" target=""_blank"">the so-called Magnificent 7 technology stocks led the broader market</a> to start 2024.</p><p><a href=""https://qz.com/amazon-apple-microsoft-google-meta-earnings-1851218903"">Read more...</a></p>","2024-02-02 10:00:00","https://qz.com/amazon-apple-microsoft-google-meta-earnings-1851218903",NULL
274,"Amazon’s record-breaking holiday season meant a big jump in sales","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/bbc38a95d43b7da82daafd4a8fe0097d.jpg"" /><p>Amazon stock jumped over <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://finance.yahoo.com/quote/AMZN?p=AMZN"" rel=""noopener noreferrer"" target=""_blank"">8%</a> on Thursday during extended hours trading after the company reported better-than-expected fourth-quarter earnings.<br /></p><p><a href=""https://qz.com/amazon-fourth-quarter-earnings-holiday-record-revenue-1851218706"">Read more...</a></p>","2024-02-01 23:36:00","https://qz.com/amazon-fourth-quarter-earnings-holiday-record-revenue-1851218706",NULL
275,"Meta's metaverse is back","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/08f90f2713b3e5000cade4703292449b.jpg"" /><p>Mark Zuckerberg is on a mission to <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/is-there-any-potential-left-for-the-metaverse-economy-1851128612"" rel=""noopener noreferrer"" target=""_blank"">make the metaverse happen</a>. In the last three months ending Dec. 31, Meta’s Reality Labs division <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://s21.q4cdn.com/399680738/files/doc_financials/2023/q4/Meta-12-31-2023-Exhibit-99-1-FINAL.pdf"" rel=""noopener noreferrer"" target=""_blank"">hit $1 billion</a> for the first time — while also recording $4.65 billion in losses. To be sure, the VR headsets still make up a slither of Meta’s overall revenue, which continues to be…</p><p><a href=""https://qz.com/meta-q4-2023-earnings-metaverse-ai-1851218383"">Read more...</a></p>","2024-02-01 23:23:00","https://qz.com/meta-q4-2023-earnings-metaverse-ai-1851218383",NULL
276,"Apple stock falls even after earnings beat Wall Street's expectations","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2dcf5022efaa33be9807d55dfc236348.jpg"" /><p>Apple’s shares fell during after-hours trading even after the company’s earnings beat Wall Street’s expectations.<br /></p><p><a href=""https://qz.com/apple-q1-earnings-wall-street-1851218428"">Read more...</a></p>","2024-02-01 23:19:00","https://qz.com/apple-q1-earnings-wall-street-1851218428",NULL
296,"Weight loss drugs could create the first $1 trillion pharma companies","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/cc36fe966109de12f8cc2d4e842497ba.jpg"" /><p>Soaring demand for blockbuster weight loss drugs could result in two pharmaceutical companies becoming the first health care companies to reach a market capitalization of over $1 trillion. </p><p><a href=""https://qz.com/novo-nordisk-eli-lilly-trillion-market-cap-weight-drugs-1851212150"">Read more...</a></p>","2024-01-31 18:16:45","https://qz.com/novo-nordisk-eli-lilly-trillion-market-cap-weight-drugs-1851212150",NULL
277,"TikTok isn't as popular among users as you'd think","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/8a68f8f709cce3a02a28b405a56f6954.png"" /><p>TikTok feels synonymous with Gen Z. The platform relies on its young users, who make up the majority of its content creators. They use the video sharing app to become influencers, to get the news, to share news about their own lives, and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/1800310/the-best-tiktok-accounts-are-teenager-grandparent-duos"" rel=""noopener noreferrer"" target=""_blank"">bond with people near and far</a>.<br /></p><p><a href=""https://qz.com/tiktok-isnt-as-popular-among-users-as-you-would-think-1851216871"">Read more...</a></p>","2024-02-01 20:22:00","https://qz.com/tiktok-isnt-as-popular-among-users-as-you-would-think-1851216871",NULL
278,"Starbucks' growth is cooling, and competition is heating up","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ba8a44b18feda1f2bac60cdefbd9efe8.jpg"" /><p>It’s impossible to deny that <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://thetakeout.com/best-way-to-order-at-starbucks-drive-thru-mobile-pickup-1850061553"">Starbucks</a> is a powerhouse. It consistently sees the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/starbucks-reports-record-q1-revenue-but-lowers-outlook-1851209971"" rel=""noopener noreferrer"" target=""_blank"">second highest annual sales</a> out of any fast food chain in America, only behind McDonald’s, and it is often the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://thetakeout.com/most-popular-fast-food-2021-google-starbucks-mcdonalds-1848306530"">top Googled brand</a> in the food and beverage category. But <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.restaurantbusinessonline.com/financing/starbucks-us-sales-apparently-took-big-hit-late-last-year"" rel=""noopener noreferrer"" target=""_blank"">Restaurant Business reports</a> that Starbucks’ sales slowed down at the…</p><p><a href=""https://qz.com/starbucks-growth-dutch-bros-competition-coffee-2023-1851217342"">Read more...</a></p>","2024-02-01 19:35:00","https://qz.com/starbucks-growth-dutch-bros-competition-coffee-2023-1851217342",NULL
279,"A former Tesla lawyer broke down in tears during Elon Musk's compensation lawsuit","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b7997faa17a68ab30d2c30361ab9f379.jpg"" /><p>You want your lawyer to be on your side. The more passionate they are, the better. If they’re so passionate they can’t control their emotions, though, you might be in trouble. That’s exactly what happened to Elon Musk in a recent court case. Todd Maron, former General Counsel for Tesla and the billionaire’s former…</p><p><a href=""https://qz.com/elon-musk-tesla-pay-lawsuit-todd-maron-1851217016"">Read more...</a></p>","2024-02-01 18:47:10","https://qz.com/elon-musk-tesla-pay-lawsuit-todd-maron-1851217016",NULL
280,"Taylor Swift shows boost local economies almost as much as hosting a Super Bowl","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/166b55e36f03620d136f9c3e9806b91e.jpg"" /><p>The economic impact of having popstar Taylor Swift perform in a city is close to the boost it would get from hosting a Super Bowl, according to a new report from the Bank of America Institute.</p><p><a href=""https://qz.com/taylor-swift-super-bowl-local-economy-boost-1851216907"">Read more...</a></p>","2024-02-01 18:41:00","https://qz.com/taylor-swift-super-bowl-local-economy-boost-1851216907",NULL
281,"Lewis Hamilton joins Ferrari, investors slam the gas pedal","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/9ce5599adeac810d3ea3611763a5c488.jpg"" /><p>There was a lot of good news coming out of Maranello, Italy on Thursday morning (Feb. 1). <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://cdn.ferrari.com/cms/network/media/pdf/2024_02_01%20-%20Ferrari%20FY%202023%20Results%20Press%20Release.pdf?_gl=1*dw3gjv*_ga*NDc5OTMyOTg2LjE3MDY4MDkwMTU.*_ga_JM1HT9B412*MTcwNjgwOTAxNS4xLjEuMTcwNjgwOTAzMC4wLjAuMA.."" rel=""noopener noreferrer"" target=""_blank"">Ferrari told investors</a> that revenue hit a record  €6 billion ($6.5 billion) in 2023, with a nearly two-fifths of that ending up profit (another record). Customers are champing at the bit to get behind the wheel of the Purosangue,…</p><p><a href=""https://qz.com/ferrari-investors-lewis-hamilton-1851216809"">Read more...</a></p>","2024-02-01 18:32:00","https://qz.com/ferrari-investors-lewis-hamilton-1851216809",NULL
282,"OpenAI says GPT-4 probably won't help in developing biological weapons","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/afefd1c2922a054a04188b6256936bb0.jpg"" /><p>OpenAI’s most advanced AI model, GPT-4, doesn’t pose a risk of helping people create biological threats, according to <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://openai.com/research/building-an-early-warning-system-for-llm-aided-biological-threat-creation#design-principles"" rel=""noopener noreferrer"" target=""_blank"">early research</a> from the company. But that doesn’t mean we’re in the clear.</p><p><a href=""https://qz.com/open-ai-gpt-4-biological-weapons-research-1851216128"">Read more...</a></p>","2024-02-01 18:01:00","https://qz.com/open-ai-gpt-4-biological-weapons-research-1851216128",NULL
283,"Black workers still see code-switching as necessary to their career success","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ea13c80ee323468a3519b54d0b6814a0.jpg"" /><p>Recent years have given rise to the idea of bringing your authentic self to work, but employees of marginalized backgrounds are still hesitant to be their whole selves on the job. So they code-switch.<br /></p><p><a href=""https://qz.com/black-workers-still-see-code-switching-as-necessary-to-1851214596"">Read more...</a></p>","2024-02-01 17:51:00","https://qz.com/black-workers-still-see-code-switching-as-necessary-to-1851214596",NULL
284,"Disney+ and Hulu are about to join Netflix in cracking down on password sharing","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/fd50de88bfe5b4348d8ce3970ba0d499.jpg"" /><p>Time to alert your friends and family members who have access to your <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://gizmodo.com/hulu-disney-plus-merging-into-one-app-beta-test-live-1851077451"">Disney+, Hulu, and ESPN+ accounts</a>. The House of Mouse is officially putting those dastardly U.S.-based customers who dare share their passwords on notice. Netflix already started cracking down on <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://gizmodo.com/netflix-password-sharing-streaming-1850466800"">password sharing</a> last year, so it was only a matter…</p><p><a href=""https://qz.com/disney-hulu-netflix-espn-password-sharing-1851216432"">Read more...</a></p>","2024-02-01 16:52:45","https://qz.com/disney-hulu-netflix-espn-password-sharing-1851216432",NULL
285,"Elon Musk says Tesla shareholders will ""immediately"" vote to reincorporate in Texas","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/33608514929ab035b68ab9c1073b702f.jpg"" /><p>Elon Musk was dealt a major financial blow on Tuesday when a Delaware state court judge <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/elon-musk-tesla-pay-package-ruling-1851210353"" rel=""noopener noreferrer"" target=""_blank"">voided his $56 billion executive compensation package from Tesla</a>.</p><p><a href=""https://qz.com/elon-musk-tesla-texas-delaware-1851216294"">Read more...</a></p>","2024-02-01 16:19:07","https://qz.com/elon-musk-tesla-texas-delaware-1851216294",NULL
286,"A record portion of rich people are buying mansions with cash","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/44f30c3abaef939a6b22b50770800e6c.jpg"" /><p>Most people who are buying a house need a mortgage. But interest rates are high, and it looks like they’re going to remain high for a while. That’s put a damper on the real estate market, as people try to wait for cheaper money to help them compensate for prices that shot skyward during the early years of the covid-19…</p><p><a href=""https://qz.com/americans-buying-houses-cash-redfin-1851216043"">Read more...</a></p>","2024-02-01 16:12:00","https://qz.com/americans-buying-houses-cash-redfin-1851216043",NULL
287,"Don't expect the Fed to lower interest rates anytime soon, analysts say","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/dec3d449f2f9380d17e44c8166d253d8.jpg"" /><p>The last time the Federal Reserve <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.forbes.com/advisor/investing/fed-funds-rate-history/"" rel=""noopener noreferrer"" target=""_blank"">cut interest rates was in March 2020</a>, right before the global economy was turned upside down by a pandemic. Since then, the Fed has been hiking the federal funds rate—or the rate at which the Fed lends to banks—to tame <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/the-federal-reserve-hiked-its-key-interest-rate-1850252922"" rel=""noopener noreferrer"" target=""_blank"">high inflation and to loosen the labor market</a>. The central bank…</p><p><a href=""https://qz.com/federal-reserve-fed-interest-rates-cut-forecast-1851212656"">Read more...</a></p>","2024-02-01 15:58:00","https://qz.com/federal-reserve-fed-interest-rates-cut-forecast-1851212656",NULL
288,"Musk says Tesla shareholders will vote on reincorporating in Texas","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a5887b38b78fd9534e5c4e60662c6e9e.jpg"" /><p>Elon Musk was dealt a major financial blow on Tuesday when a Delaware state court judge <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/elon-musk-tesla-pay-package-ruling-1851210353"" rel=""noopener noreferrer"" target=""_blank"">voided his $56 billion executive compensation package from Tesla</a>.</p><p><a href=""https://qz.com/elon-musk-56-billion-compensation-package-struck-down-1851213081"">Read more...</a></p>","2024-02-01 15:53:00","https://qz.com/elon-musk-56-billion-compensation-package-struck-down-1851213081",NULL
289,"Bad customer service puts $3.7 trillion in sales annually at risk","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/8020c52f4ddaad559af1110e08084e68.jpg"" /><p>Bad customer experiences could cost organizations around the world <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.xminstitute.com/blog/trillion-sales-at-risk-2024/"" rel=""noopener noreferrer"" target=""_blank"">$3.7 trillion annually,</a> according to new research by the experience management company Qualtrics. This figure is up  19% ($600 billion) from the company’s projections last year.</p><p><a href=""https://qz.com/bad-customer-service-could-cost-3-trillion-in-annual-sa-1851214617"">Read more...</a></p>","2024-02-01 14:01:00","https://qz.com/bad-customer-service-could-cost-3-trillion-in-annual-sa-1851214617",NULL
